option,date,timestamp_ms,datetime_et,price,size,exchange,conditions
O:SPY240315P00470000,2024-03-11,1710168544355,2024-03-11T10:49:04.355000-04:00,0.1,5,319,[209]
O:SPY240315P00470000,2024-03-11,1710168544355,2024-03-11T10:49:04.355000-04:00,0.1,2,301,[209]
O:SPY240315P00470000,2024-03-11,1710168544355,2024-03-11T10:49:04.355000-04:00,0.1,3,301,[209]
O:SPY240315P00470000,2024-03-11,1710168492258,2024-03-11T10:48:12.258000-04:00,0.1,5,301,[219]
O:SPY240315P00470000,2024-03-11,1710168466223,2024-03-11T10:47:46.223000-04:00,0.1,1,316,[209]
O:SPY240315P00470000,2024-03-11,1710168466222,2024-03-11T10:47:46.222000-04:00,0.1,1,313,[209]
O:SPY240315P00470000,2024-03-11,1710168466222,2024-03-11T10:47:46.222000-04:00,0.1,1,320,[209]
O:SPY240315P00470000,2024-03-11,1710168388750,2024-03-11T10:46:28.750000-04:00,0.1,20,325,[209]
O:SPY240315P00470000,2024-03-11,1710168326746,2024-03-11T10:45:26.746000-04:00,0.1,20,319,[209]
O:SPY240315P00470000,2024-03-11,1710168259543,2024-03-11T10:44:19.543000-04:00,0.1,20,325,[209]
O:SPY240315P00470000,2024-03-11,1710168201309,2024-03-11T10:43:21.309000-04:00,0.1,12,315,[219]
O:SPY240315P00470000,2024-03-11,1710168201309,2024-03-11T10:43:21.309000-04:00,0.1,1,303,[219]
O:SPY240315P00470000,2024-03-11,1710168201049,2024-03-11T10:43:21.049000-04:00,0.1,4,315,[219]
O:SPY240315P00470000,2024-03-11,1710168200897,2024-03-11T10:43:20.897000-04:00,0.1,1,303,[219]
O:SPY240315P00470000,2024-03-11,1710168200897,2024-03-11T10:43:20.897000-04:00,0.1,1,303,[219]
O:SPY240315P00470000,2024-03-11,1710168200897,2024-03-11T10:43:20.897000-04:00,0.1,1,303,[219]
O:SPY240315P00470000,2024-03-11,1710168127752,2024-03-11T10:42:07.752000-04:00,0.1,8,322,[219]
O:SPY240315P00470000,2024-03-11,1710168127472,2024-03-11T10:42:07.472000-04:00,0.1,4,315,[219]
O:SPY240315P00470000,2024-03-11,1710168127193,2024-03-11T10:42:07.193000-04:00,0.1,4,315,[219]
O:SPY240315P00470000,2024-03-11,1710168126775,2024-03-11T10:42:06.775000-04:00,0.1,3,315,[219]
O:SPY240315P00470000,2024-03-11,1710168126775,2024-03-11T10:42:06.775000-04:00,0.1,1,322,[219]
O:SPY240315P00470000,2024-03-11,1710168064965,2024-03-11T10:41:04.965000-04:00,0.1,20,319,[209]
O:SPY240315P00470000,2024-03-11,1710167981249,2024-03-11T10:39:41.249000-04:00,0.1,20,301,[209]
O:SPY240315P00470000,2024-03-11,1710167915619,2024-03-11T10:38:35.619000-04:00,0.11,5,320,[209]
O:SPY240315P00470000,2024-03-11,1710167876806,2024-03-11T10:37:56.806000-04:00,0.1,10,325,[209]
O:SPY240315P00470000,2024-03-11,1710167876806,2024-03-11T10:37:56.806000-04:00,0.1,10,319,[209]
O:SPY240315P00470000,2024-03-11,1710167570116,2024-03-11T10:32:50.116000-04:00,0.1,1,319,[209]
O:SPY240315P00470000,2024-03-11,1710167570113,2024-03-11T10:32:50.113000-04:00,0.1,1,303,[209]
O:SPY240315P00470000,2024-03-11,1710167568098,2024-03-11T10:32:48.098000-04:00,0.1,1,319,[209]
O:SPY240315P00470000,2024-03-11,1710167566481,2024-03-11T10:32:46.481000-04:00,0.1,1,322,[219]
O:SPY240315P00470000,2024-03-11,1710167566085,2024-03-11T10:32:46.085000-04:00,0.1,1,319,[209]
O:SPY240315P00470000,2024-03-11,1710167501637,2024-03-11T10:31:41.637000-04:00,0.1,2,319,[209]
O:SPY240315P00470000,2024-03-11,1710167318524,2024-03-11T10:28:38.524000-04:00,0.1,1,300,[209]
O:SPY240315P00470000,2024-03-11,1710167145018,2024-03-11T10:25:45.018000-04:00,0.1,1,313,[209]
O:SPY240315P00470000,2024-03-11,1710167029019,2024-03-11T10:23:49.019000-04:00,0.1,100,325,[209]
O:SPY240315P00470000,2024-03-11,1710167007600,2024-03-11T10:23:27.600000-04:00,0.1,20,308,[227]
O:SPY240315P00470000,2024-03-11,1710166529534,2024-03-11T10:15:29.534000-04:00,0.1,9,304,[227]
O:SPY240315P00470000,2024-03-11,1710166529433,2024-03-11T10:15:29.433000-04:00,0.09,1,301,[209]
O:SPY240315P00470000,2024-03-11,1710166529433,2024-03-11T10:15:29.433000-04:00,0.09,5,304,[209]
O:SPY240315P00470000,2024-03-11,1710166529433,2024-03-11T10:15:29.433000-04:00,0.09,5,313,[209]
O:SPY240315P00470000,2024-03-11,1710166414920,2024-03-11T10:13:34.920000-04:00,0.09,60,301,[209]
O:SPY240315P00470000,2024-03-11,1710166414920,2024-03-11T10:13:34.920000-04:00,0.09,75,301,[209]
O:SPY240315P00470000,2024-03-11,1710166414920,2024-03-11T10:13:34.920000-04:00,0.09,15,301,[209]
O:SPY240315P00470000,2024-03-11,1710166296227,2024-03-11T10:11:36.227000-04:00,0.09,15,302,[233]
O:SPY240315P00470000,2024-03-11,1710166296227,2024-03-11T10:11:36.227000-04:00,0.09,15,302,[233]
O:SPY240315P00470000,2024-03-11,1710166150058,2024-03-11T10:09:10.058000-04:00,0.09,1,312,[219]
O:SPY240315P00470000,2024-03-11,1710166150058,2024-03-11T10:09:10.058000-04:00,0.09,1,312,[219]
O:SPY240315P00470000,2024-03-11,1710166150058,2024-03-11T10:09:10.058000-04:00,0.09,1,312,[219]
O:SPY240315P00470000,2024-03-11,1710166150058,2024-03-11T10:09:10.058000-04:00,0.09,3,312,[219]
O:SPY240315P00470000,2024-03-11,1710166132311,2024-03-11T10:08:52.311000-04:00,0.09,1,304,[209]
O:SPY240315P00470000,2024-03-11,1710166132311,2024-03-11T10:08:52.311000-04:00,0.09,1,304,[209]
O:SPY240315P00470000,2024-03-11,1710166132311,2024-03-11T10:08:52.311000-04:00,0.09,1,304,[209]
O:SPY240315P00470000,2024-03-11,1710166132311,2024-03-11T10:08:52.311000-04:00,0.09,2,304,[209]
O:SPY240315P00470000,2024-03-11,1710166132311,2024-03-11T10:08:52.311000-04:00,0.09,4,304,[209]
O:SPY240315P00470000,2024-03-11,1710166132311,2024-03-11T10:08:52.311000-04:00,0.09,6,304,[209]
O:SPY240315P00470000,2024-03-11,1710166116272,2024-03-11T10:08:36.272000-04:00,0.09,10,302,[233]
O:SPY240315P00470000,2024-03-11,1710166030314,2024-03-11T10:07:10.314000-04:00,0.1,1,304,[236]
O:SPY240315P00470000,2024-03-11,1710165816420,2024-03-11T10:03:36.420000-04:00,0.1,10,302,[233]
O:SPY240315P00470000,2024-03-11,1710165477870,2024-03-11T09:57:57.870000-04:00,0.09,1,309,[209]
O:SPY240315P00470000,2024-03-11,1710165366407,2024-03-11T09:56:06.407000-04:00,0.09,2,302,[233]
O:SPY240315P00470000,2024-03-11,1710164911568,2024-03-11T09:48:31.568000-04:00,0.09,2,302,[232]
O:SPY240315P00470000,2024-03-11,1710164827260,2024-03-11T09:47:07.260000-04:00,0.1,1,300,[209]
O:SPY240315P00470000,2024-03-11,1710164761990,2024-03-11T09:46:01.990000-04:00,0.09,3,309,[209]
O:SPY240315P00470000,2024-03-11,1710164447383,2024-03-11T09:40:47.383000-04:00,0.09,160,300,[209]
O:SPY240315P00470000,2024-03-11,1710164377997,2024-03-11T09:39:37.997000-04:00,0.1,3,304,[219]
O:SPY240315P00470000,2024-03-11,1710164339139,2024-03-11T09:38:59.139000-04:00,0.09,1,304,[209]
O:SPY240315P00470000,2024-03-11,1710164168967,2024-03-11T09:36:08.967000-04:00,0.09,2,308,[236]
O:SPY240315P00470000,2024-03-11,1710164134313,2024-03-11T09:35:34.313000-04:00,0.1,1,301,[219]
O:SPY240315P00470000,2024-03-12,1710273326979,2024-03-12T15:55:26.979000-04:00,0.05,1,301,[209]
O:SPY240315P00470000,2024-03-12,1710273163916,2024-03-12T15:52:43.916000-04:00,0.05,1,313,[209]
O:SPY240315P00470000,2024-03-12,1710273066599,2024-03-12T15:51:06.599000-04:00,0.04,1,302,[233]
O:SPY240315P00470000,2024-03-12,1710272750010,2024-03-12T15:45:50.010000-04:00,0.04,10,302,[233]
O:SPY240315P00470000,2024-03-12,1710272672208,2024-03-12T15:44:32.208000-04:00,0.04,1,308,[232]
O:SPY240315P00470000,2024-03-12,1710272507247,2024-03-12T15:41:47.247000-04:00,0.04,5,300,[227]
O:SPY240315P00470000,2024-03-12,1710272313973,2024-03-12T15:38:33.973000-04:00,0.04,5,312,[219]
O:SPY240315P00470000,2024-03-12,1710271514237,2024-03-12T15:25:14.237000-04:00,0.04,1,300,[209]
O:SPY240315P00470000,2024-03-12,1710271298918,2024-03-12T15:21:38.918000-04:00,0.04,10,312,[236]
O:SPY240315P00470000,2024-03-12,1710270692101,2024-03-12T15:11:32.101000-04:00,0.05,60,308,[236]
O:SPY240315P00470000,2024-03-12,1710270674117,2024-03-12T15:11:14.117000-04:00,0.04,4,300,[209]
O:SPY240315P00470000,2024-03-12,1710270481795,2024-03-12T15:08:01.795000-04:00,0.04,1,304,[209]
O:SPY240315P00470000,2024-03-12,1710269457105,2024-03-12T14:50:57.105000-04:00,0.05,4,301,[236]
O:SPY240315P00470000,2024-03-12,1710268749750,2024-03-12T14:39:09.750000-04:00,0.04,42,300,[209]
O:SPY240315P00470000,2024-03-12,1710268749750,2024-03-12T14:39:09.750000-04:00,0.04,13,300,[209]
O:SPY240315P00470000,2024-03-12,1710268749750,2024-03-12T14:39:09.750000-04:00,0.04,5,300,[209]
O:SPY240315P00470000,2024-03-12,1710268545853,2024-03-12T14:35:45.853000-04:00,0.05,1,312,[236]
O:SPY240315P00470000,2024-03-12,1710266887309,2024-03-12T14:08:07.309000-04:00,0.04,1,309,[209]
O:SPY240315P00470000,2024-03-12,1710266779231,2024-03-12T14:06:19.231000-04:00,0.04,1,308,[236]
O:SPY240315P00470000,2024-03-12,1710265985949,2024-03-12T13:53:05.949000-04:00,0.04,1,308,[233]
O:SPY240315P00470000,2024-03-12,1710264972527,2024-03-12T13:36:12.527000-04:00,0.04,1,308,[236]
O:SPY240315P00470000,2024-03-12,1710264561735,2024-03-12T13:29:21.735000-04:00,0.04,1,308,[236]
O:SPY240315P00470000,2024-03-12,1710262735174,2024-03-12T12:58:55.174000-04:00,0.04,1,304,[209]
O:SPY240315P00470000,2024-03-12,1710260889944,2024-03-12T12:28:09.944000-04:00,0.04,5,300,[209]
O:SPY240315P00470000,2024-03-12,1710260607620,2024-03-12T12:23:27.620000-04:00,0.04,24,313,[209]
O:SPY240315P00470000,2024-03-12,1710260607620,2024-03-12T12:23:27.620000-04:00,0.04,1,313,[209]
O:SPY240315P00470000,2024-03-12,1710259310543,2024-03-12T12:01:50.543000-04:00,0.04,1,308,[227]
O:SPY240315P00470000,2024-03-12,1710258795498,2024-03-12T11:53:15.498000-04:00,0.04,95,315,[209]
O:SPY240315P00470000,2024-03-12,1710258795498,2024-03-12T11:53:15.498000-04:00,0.04,5,313,[209]
O:SPY240315P00470000,2024-03-12,1710258651918,2024-03-12T11:50:51.918000-04:00,0.05,1,304,[209]
O:SPY240315P00470000,2024-03-12,1710258635702,2024-03-12T11:50:35.702000-04:00,0.04,8,301,[219]
O:SPY240315P00470000,2024-03-12,1710258586017,2024-03-12T11:49:46.017000-04:00,0.05,2,304,[209]
O:SPY240315P00470000,2024-03-12,1710258574019,2024-03-12T11:49:34.019000-04:00,0.05,1,304,[209]
O:SPY240315P00470000,2024-03-12,1710258562731,2024-03-12T11:49:22.731000-04:00,0.05,1,300,[209]
O:SPY240315P00470000,2024-03-12,1710258273811,2024-03-12T11:44:33.811000-04:00,0.04,1,320,[209]
O:SPY240315P00470000,2024-03-12,1710258223884,2024-03-12T11:43:43.884000-04:00,0.05,1,302,[227]
O:SPY240315P00470000,2024-03-12,1710258211391,2024-03-12T11:43:31.391000-04:00,0.05,1,300,[227]
O:SPY240315P00470000,2024-03-12,1710257691071,2024-03-12T11:34:51.071000-04:00,0.05,10,300,[227]
O:SPY240315P00470000,2024-03-12,1710257585288,2024-03-12T11:33:05.288000-04:00,0.05,1,308,[232]
O:SPY240315P00470000,2024-03-12,1710257370688,2024-03-12T11:29:30.688000-04:00,0.05,1,300,[209]
O:SPY240315P00470000,2024-03-12,1710257243078,2024-03-12T11:27:23.078000-04:00,0.05,20,300,[227]
O:SPY240315P00470000,2024-03-12,1710257129549,2024-03-12T11:25:29.549000-04:00,0.04,2,313,[209]
O:SPY240315P00470000,2024-03-12,1710257003464,2024-03-12T11:23:23.464000-04:00,0.04,2,303,[236]
O:SPY240315P00470000,2024-03-12,1710256633056,2024-03-12T11:17:13.056000-04:00,0.04,4,308,[227]
O:SPY240315P00470000,2024-03-12,1710255496372,2024-03-12T10:58:16.372000-04:00,0.03,2,300,[209]
O:SPY240315P00470000,2024-03-12,1710255048007,2024-03-12T10:50:48.007000-04:00,0.04,1,315,[209]
O:SPY240315P00470000,2024-03-12,1710254730035,2024-03-12T10:45:30.035000-04:00,0.03,1,304,[209]
O:SPY240315P00470000,2024-03-12,1710254730034,2024-03-12T10:45:30.034000-04:00,0.03,1,300,[209]
O:SPY240315P00470000,2024-03-12,1710253653004,2024-03-12T10:27:33.004000-04:00,0.04,1,301,[219]
O:SPY240315P00470000,2024-03-12,1710253323075,2024-03-12T10:22:03.075000-04:00,0.04,1,301,[219]
O:SPY240315P00470000,2024-03-12,1710253126923,2024-03-12T10:18:46.923000-04:00,0.04,1,313,[209]
O:SPY240315P00470000,2024-03-12,1710253121811,2024-03-12T10:18:41.811000-04:00,0.05,1,313,[236]
O:SPY240315P00470000,2024-03-12,1710252621489,2024-03-12T10:10:21.489000-04:00,0.04,1,309,[209]
O:SPY240315P00470000,2024-03-12,1710252614302,2024-03-12T10:10:14.302000-04:00,0.04,1,309,[209]
O:SPY240315P00470000,2024-03-12,1710252182837,2024-03-12T10:03:02.837000-04:00,0.05,10,312,[232]
O:SPY240315P00470000,2024-03-12,1710251940208,2024-03-12T09:59:00.208000-04:00,0.05,2,304,[227]
O:SPY240315P00470000,2024-03-12,1710251861216,2024-03-12T09:57:41.216000-04:00,0.04,1,309,[209]
O:SPY240315P00470000,2024-03-12,1710251020105,2024-03-12T09:43:40.105000-04:00,0.05,1,304,[227]
O:SPY240315P00470000,2024-03-12,1710250994373,2024-03-12T09:43:14.373000-04:00,0.05,1,304,[236]
O:SPY240315P00470000,2024-03-12,1710250891126,2024-03-12T09:41:31.126000-04:00,0.05,18,304,[236]
O:SPY240315P00470000,2024-03-12,1710250867276,2024-03-12T09:41:07.276000-04:00,0.04,1,312,[219]
O:SPY240315P00470000,2024-03-12,1710250867276,2024-03-12T09:41:07.276000-04:00,0.04,4,312,[219]
O:SPY240315P00470000,2024-03-12,1710250703784,2024-03-12T09:38:23.784000-04:00,0.05,4,308,[236]
O:SPY240315P00470000,2024-03-12,1710250697599,2024-03-12T09:38:17.599000-04:00,0.05,10,319,[209]
O:SPY240315P00470000,2024-03-12,1710250554937,2024-03-12T09:35:54.937000-04:00,0.05,2,301,[236]
O:SPY240315P00470000,2024-03-12,1710250262185,2024-03-12T09:31:02.185000-04:00,0.05,9,308,[236]
O:SPY240315P00470000,2024-03-12,1710250209131,2024-03-12T09:30:09.131000-04:00,0.05,2,323,[232]
O:SPY240315P00470000,2024-03-12,1710250208198,2024-03-12T09:30:08.198000-04:00,0.05,2,304,[209]
O:SPY240315P00470000,2024-03-12,1710250200594,2024-03-12T09:30:00.594000-04:00,0.05,4,323,[209]
O:SPY240315P00470000,2024-03-12,1710250200380,2024-03-12T09:30:00.380000-04:00,0.05,8,309,[219]
O:SPY240315P00470000,2024-03-12,1710250200378,2024-03-12T09:30:00.378000-04:00,0.05,18,309,[219]
O:SPY240315P00470000,2024-03-12,1710250200376,2024-03-12T09:30:00.376000-04:00,0.05,12,309,[219]
O:SPY240315P00470000,2024-03-13,1710359990850,2024-03-13T15:59:50.850000-04:00,0.03,3,302,[233]
O:SPY240315P00470000,2024-03-13,1710359964536,2024-03-13T15:59:24.536000-04:00,0.03,1,302,[233]
O:SPY240315P00470000,2024-03-13,1710359964379,2024-03-13T15:59:24.379000-04:00,0.03,1,304,[233]
O:SPY240315P00470000,2024-03-13,1710359964378,2024-03-13T15:59:24.378000-04:00,0.03,1,302,[233]
O:SPY240315P00470000,2024-03-13,1710359869969,2024-03-13T15:57:49.969000-04:00,0.03,10,309,[209]
O:SPY240315P00470000,2024-03-13,1710359187595,2024-03-13T15:46:27.595000-04:00,0.03,5,308,[232]
O:SPY240315P00470000,2024-03-13,1710358244825,2024-03-13T15:30:44.825000-04:00,0.04,1,308,[232]
O:SPY240315P00470000,2024-03-13,1710357982167,2024-03-13T15:26:22.167000-04:00,0.03,2,300,[209]
O:SPY240315P00470000,2024-03-13,1710357824329,2024-03-13T15:23:44.329000-04:00,0.03,1,300,[209]
O:SPY240315P00470000,2024-03-13,1710356293086,2024-03-13T14:58:13.086000-04:00,0.04,1,313,[236]
O:SPY240315P00470000,2024-03-13,1710355547748,2024-03-13T14:45:47.748000-04:00,0.03,5,300,[209]
O:SPY240315P00470000,2024-03-13,1710355231600,2024-03-13T14:40:31.600000-04:00,0.03,1,300,[209]
O:SPY240315P00470000,2024-03-13,1710355231600,2024-03-13T14:40:31.600000-04:00,0.03,7,300,[209]
O:SPY240315P00470000,2024-03-13,1710355231600,2024-03-13T14:40:31.600000-04:00,0.03,4,300,[209]
O:SPY240315P00470000,2024-03-13,1710353971206,2024-03-13T14:19:31.206000-04:00,0.04,2,304,[209]
O:SPY240315P00470000,2024-03-13,1710352437806,2024-03-13T13:53:57.806000-04:00,0.03,1,308,[232]
O:SPY240315P00470000,2024-03-13,1710352123649,2024-03-13T13:48:43.649000-04:00,0.04,2,304,[227]
O:SPY240315P00470000,2024-03-13,1710351929714,2024-03-13T13:45:29.714000-04:00,0.03,1,308,[236]
O:SPY240315P00470000,2024-03-13,1710350902174,2024-03-13T13:28:22.174000-04:00,0.04,3,301,[232]
O:SPY240315P00470000,2024-03-13,1710350494291,2024-03-13T13:21:34.291000-04:00,0.03,1,300,[219]
O:SPY240315P00470000,2024-03-13,1710349829297,2024-03-13T13:10:29.297000-04:00,0.04,7,308,[232]
O:SPY240315P00470000,2024-03-13,1710348816415,2024-03-13T12:53:36.415000-04:00,0.03,1,304,[209]
O:SPY240315P00470000,2024-03-13,1710348576217,2024-03-13T12:49:36.217000-04:00,0.03,3,302,[233]
O:SPY240315P00470000,2024-03-13,1710347881404,2024-03-13T12:38:01.404000-04:00,0.03,1,308,[236]
O:SPY240315P00470000,2024-03-13,1710346353141,2024-03-13T12:12:33.141000-04:00,0.03,2,301,[209]
O:SPY240315P00470000,2024-03-13,1710346353141,2024-03-13T12:12:33.141000-04:00,0.03,3,301,[209]
O:SPY240315P00470000,2024-03-13,1710345153813,2024-03-13T11:52:33.813000-04:00,0.04,20,304,[227]
O:SPY240315P00470000,2024-03-13,1710343757129,2024-03-13T11:29:17.129000-04:00,0.03,12,303,[236]
O:SPY240315P00470000,2024-03-13,1710343748538,2024-03-13T11:29:08.538000-04:00,0.03,3,303,[236]
O:SPY240315P00470000,2024-03-13,1710343025646,2024-03-13T11:17:05.646000-04:00,0.04,2,300,[209]
O:SPY240315P00470000,2024-03-13,1710341041477,2024-03-13T10:44:01.477000-04:00,0.03,10,304,[209]
O:SPY240315P00470000,2024-03-13,1710341041477,2024-03-13T10:44:01.477000-04:00,0.03,15,304,[209]
O:SPY240315P00470000,2024-03-13,1710340551404,2024-03-13T10:35:51.404000-04:00,0.03,5,300,[209]
O:SPY240315P00470000,2024-03-13,1710338760697,2024-03-13T10:06:00.697000-04:00,0.03,2,300,[209]
O:SPY240315P00470000,2024-03-13,1710338480458,2024-03-13T10:01:20.458000-04:00,0.03,1,308,[232]
O:SPY240315P00470000,2024-03-13,1710338160549,2024-03-13T09:56:00.549000-04:00,0.04,1,309,[209]
O:SPY240315P00470000,2024-03-13,1710337208253,2024-03-13T09:40:08.253000-04:00,0.03,6,300,[209]
O:SPY240315P00470000,2024-03-13,1710337208253,2024-03-13T09:40:08.253000-04:00,0.03,4,300,[209]
O:SPY240315P00470000,2024-03-13,1710337088129,2024-03-13T09:38:08.129000-04:00,0.03,4,304,[209]
O:SPY240315P00470000,2024-03-13,1710336601322,2024-03-13T09:30:01.322000-04:00,0.03,11,325,[209]
O:SPY240315P00470000,2024-03-13,1710336601322,2024-03-13T09:30:01.322000-04:00,0.03,24,325,[209]
O:SPY240315P00470000,2024-03-13,1710336601233,2024-03-13T09:30:01.233000-04:00,0.03,1,308,[236]
O:SPY240315P00470000,2024-03-14,1710446383687,2024-03-14T15:59:43.687000-04:00,0.03,8,301,[236]
