ticker,timestamp_ms,datetime_et,open,high,low,close,volume,vwap,transactions,otc
SPY,1710255240000,2024-03-12T10:54:00-04:00,516.3496,516.43,516.32,516.36,122168,516.3755,1339,
SPY,1710255300000,2024-03-12T10:55:00-04:00,516.37,516.41,516.09,516.12,280871,516.2083,2300,
SPY,1710255360000,2024-03-12T10:56:00-04:00,516.12,516.19,516.03,516.1,283048,516.1106,2305,
SPY,1710255420000,2024-03-12T10:57:00-04:00,516.1,516.23,516.03,516.045,204772,516.1185,1911,
SPY,1710255480000,2024-03-12T10:58:00-04:00,516.05,516.1001,515.74,515.76,328350,515.8886,2869,
SPY,1710255540000,2024-03-12T10:59:00-04:00,515.76,515.95,515.56,515.94,258652,515.7364,2381,
SPY,1710255600000,2024-03-12T11:00:00-04:00,515.93,516.09,515.78,515.82,176991,515.9468,1644,
SPY,1710255660000,2024-03-12T11:01:00-04:00,515.82,515.93,515.66,515.84,186921,515.806,1741,
SPY,1710255720000,2024-03-12T11:02:00-04:00,515.84,516.05,515.755,516.015,207668,515.865,1989,
SPY,1710255780000,2024-03-12T11:03:00-04:00,516.02,516.105,515.89,515.8907,161342,516.0133,1623,
SPY,1710255840000,2024-03-12T11:04:00-04:00,515.92,515.94,515.5,515.5175,168223,515.7193,1732,
SPY,1710255900000,2024-03-12T11:05:00-04:00,515.5112,515.6985,515.47,515.58,140568,515.5709,1529,
SPY,1710255960000,2024-03-12T11:06:00-04:00,515.59,515.67,515.42,515.5199,138387,515.5304,1538,
SPY,1710256020000,2024-03-12T11:07:00-04:00,515.515,515.845,515.48,515.7851,114885,515.6925,1154,
SPY,1710256080000,2024-03-12T11:08:00-04:00,515.78,516.11,515.78,516.105,84592,515.9448,1034,
SPY,1710256140000,2024-03-12T11:09:00-04:00,516.105,516.205,516.02,516.0213,93610,516.1414,916,
SPY,1710256200000,2024-03-12T11:10:00-04:00,516.02,516.21,516.02,516.14,105930,516.1405,949,
SPY,1710256260000,2024-03-12T11:11:00-04:00,516.145,516.26,516.1,516.2399,101090,516.1641,975,
SPY,1710256320000,2024-03-12T11:12:00-04:00,516.23,516.36,516.1899,516.32,132373,516.2808,1233,
SPY,1710256380000,2024-03-12T11:13:00-04:00,516.3,516.3642,516.16,516.2301,127670,516.2355,1087,
SPY,1710256440000,2024-03-12T11:14:00-04:00,516.24,516.2402,516.115,516.19,132909,516.1726,1076,
SPY,1710256500000,2024-03-12T11:15:00-04:00,516.1901,516.44,516.18,516.4391,120773,516.3359,1341,
SPY,1710256560000,2024-03-12T11:16:00-04:00,516.435,516.535,516.34,516.375,173284,516.4418,1428,
SPY,1710256620000,2024-03-12T11:17:00-04:00,516.365,516.45,516.3301,516.4,82185,516.3978,878,
SPY,1710256680000,2024-03-12T11:18:00-04:00,516.4,516.415,516.32,516.38,71869,516.3752,896,
SPY,1710256740000,2024-03-12T11:19:00-04:00,516.36,516.42,516.24,516.29,88530,516.3496,1014,
SPY,1710256800000,2024-03-12T11:20:00-04:00,516.29,516.395,516.22,516.23,115902,516.2894,1266,
SPY,1710256860000,2024-03-12T11:21:00-04:00,516.23,516.265,516.07,516.0999,136069,516.1897,1627,
SPY,1710256920000,2024-03-12T11:22:00-04:00,516.095,516.2,516.04,516.1601,116845,516.1288,1413,
SPY,1710256980000,2024-03-12T11:23:00-04:00,516.1502,516.36,516.09,516.32,131515,516.2228,1427,
SPY,1710257040000,2024-03-12T11:24:00-04:00,516.3212,516.38,516.24,516.33,96513,516.3146,1029,
SPY,1710257100000,2024-03-12T11:25:00-04:00,516.33,516.38,516.23,516.26,89025,516.288,1023,
SPY,1710257160000,2024-03-12T11:26:00-04:00,516.28,516.29,516.145,516.17,111663,516.2219,1114,
SPY,1710257220000,2024-03-12T11:27:00-04:00,516.18,516.21,516.08,516.1001,90699,516.1467,1095,
SPY,1710257280000,2024-03-12T11:28:00-04:00,516.11,516.205,516.11,516.195,61555,516.1485,817,
SPY,1710257340000,2024-03-12T11:29:00-04:00,516.19,516.22,516.12,516.18,97087,516.173,1037,
SPY,1710257400000,2024-03-12T11:30:00-04:00,516.18,516.2,515.82,515.89,239926,515.9978,2200,
SPY,1710257460000,2024-03-12T11:31:00-04:00,515.88,516.1,515.87,516.07,128244,515.9845,1227,
SPY,1710257520000,2024-03-12T11:32:00-04:00,516.07,516.07,515.91,515.99,141787,515.9584,1439,
SPY,1710257580000,2024-03-12T11:33:00-04:00,516,516.13,515.98,516.02,79282,516.0711,984,
SPY,1710257640000,2024-03-12T11:34:00-04:00,516.02,516.17,516.02,516.13,353405,512.5298,876,
SPY,1710257700000,2024-03-12T11:35:00-04:00,516.12,516.12,515.895,515.92,83592,516.006,941,
SPY,1710257760000,2024-03-12T11:36:00-04:00,515.915,516.18,515.9,516.12,160431,516.0969,1355,
SPY,1710257820000,2024-03-12T11:37:00-04:00,516.13,516.3,516.13,516.24,121205,516.2212,1290,
SPY,1710257880000,2024-03-12T11:38:00-04:00,516.23,516.25,516.065,516.22,107679,516.1822,1152,
SPY,1710257940000,2024-03-12T11:39:00-04:00,516.22,516.29,516.175,516.19,103109,516.2295,1087,
SPY,1710258000000,2024-03-12T11:40:00-04:00,516.18,516.205,515.65,515.72,180504,515.905,1708,
SPY,1710258060000,2024-03-12T11:41:00-04:00,515.72,515.78,515.4175,515.57,185678,515.6007,1993,
SPY,1710258120000,2024-03-12T11:42:00-04:00,515.57,515.77,515.47,515.66,133849,515.6464,1397,
SPY,1710258180000,2024-03-12T11:43:00-04:00,515.6187,515.86,515.6187,515.77,76352,515.7524,848,
SPY,1710258240000,2024-03-12T11:44:00-04:00,515.76,515.85,515.6399,515.65,52555,515.7652,648,
SPY,1710258300000,2024-03-12T11:45:00-04:00,515.64,515.68,515.42,515.64,161079,515.5437,1347,
SPY,1710258360000,2024-03-12T11:46:00-04:00,515.65,515.67,515.18,515.21,245022,515.374,2477,
SPY,1710258420000,2024-03-12T11:47:00-04:00,515.22,515.54,515.21,515.4063,104122,515.4259,1193,
SPY,1710258480000,2024-03-12T11:48:00-04:00,515.41,515.49,515.35,515.425,67168,515.4325,861,
SPY,1710258540000,2024-03-12T11:49:00-04:00,515.46,515.61,515.42,515.49,112773,515.5186,1113,
SPY,1710258600000,2024-03-12T11:50:00-04:00,515.495,515.735,515.49,515.6901,105611,515.6177,1201,
SPY,1710258660000,2024-03-12T11:51:00-04:00,515.6901,515.872,515.67,515.81,98430,515.7861,1112,
SPY,1710258720000,2024-03-12T11:52:00-04:00,515.82,515.97,515.82,515.87,119725,515.9133,968,
SPY,1710258780000,2024-03-12T11:53:00-04:00,515.87,516,515.81,515.9883,81319,515.8975,865,
SPY,1710258840000,2024-03-12T11:54:00-04:00,515.97,516.06,515.96,516,54598,516.0149,768,
SPY,1710258900000,2024-03-12T11:55:00-04:00,516,516.03,515.87,515.906,99347,515.9459,989,
SPY,1710258960000,2024-03-12T11:56:00-04:00,515.89,516.03,515.861,515.98,69703,515.9789,776,
SPY,1710259020000,2024-03-12T11:57:00-04:00,515.97,516.065,515.945,515.98,90386,515.9928,868,
SPY,1710259080000,2024-03-12T11:58:00-04:00,515.985,516.0099,515.76,515.8,125695,515.8487,1297,
SPY,1710259140000,2024-03-12T11:59:00-04:00,515.81,515.88,515.77,515.88,90160,515.8289,866,
SPY,1710259200000,2024-03-12T12:00:00-04:00,515.87,515.955,515.595,515.6,122365,515.7754,1401,
SPY,1710259260000,2024-03-12T12:01:00-04:00,515.59,515.69,515.42,515.43,119599,515.5591,1404,
SPY,1710259320000,2024-03-12T12:02:00-04:00,515.42,515.42,515.23,515.25,147355,515.3226,1580,
SPY,1710259380000,2024-03-12T12:03:00-04:00,515.26,515.4,515.25,515.38,105365,515.3468,1029,
SPY,1710259440000,2024-03-12T12:04:00-04:00,515.38,515.42,515.2,515.2,71965,515.3094,878,
SPY,1710259500000,2024-03-12T12:05:00-04:00,515.2,515.395,515.17,515.365,96120,515.2735,968,
SPY,1710259560000,2024-03-12T12:06:00-04:00,515.37,515.55,515.27,515.54,129046,515.4666,1174,
SPY,1710259620000,2024-03-12T12:07:00-04:00,515.54,515.64,515.42,515.53,57462,515.5355,731,
SPY,1710259680000,2024-03-12T12:08:00-04:00,515.52,515.71,515.519,515.565,40013,515.6284,651,
SPY,1710259740000,2024-03-12T12:09:00-04:00,515.57,515.58,515.3,515.34,107000,515.4036,1207,
SPY,1710259800000,2024-03-12T12:10:00-04:00,515.35,515.56,515.35,515.485,312292,512.0032,631,
SPY,1710259860000,2024-03-12T12:11:00-04:00,515.48,515.5499,515.435,515.44,320623,512.1506,506,
SPY,1710259920000,2024-03-12T12:12:00-04:00,515.43,515.69,515.405,515.59,100361,515.5852,1015,
SPY,1710259980000,2024-03-12T12:13:00-04:00,515.59,515.74,515.59,515.64,57396,515.6594,655,
SPY,1710260040000,2024-03-12T12:14:00-04:00,515.64,515.72,515.62,515.7,34385,515.6712,467,
SPY,1710260100000,2024-03-12T12:15:00-04:00,515.696,515.71,515.63,515.635,35772,515.6541,523,
SPY,1710260160000,2024-03-12T12:16:00-04:00,515.63,515.66,515.47,515.57,74732,515.5711,853,
SPY,1710260220000,2024-03-12T12:17:00-04:00,515.59,515.59,515.41,515.46,48427,515.4666,641,
SPY,1710260280000,2024-03-12T12:18:00-04:00,515.46,515.475,515.24,515.29,53693,515.3581,729,
SPY,1710260340000,2024-03-12T12:19:00-04:00,515.3,515.37,515.23,515.26,43387,515.303,655,
SPY,1710260400000,2024-03-12T12:20:00-04:00,515.27,515.305,515.19,515.2497,102201,515.2615,732,
SPY,1710260460000,2024-03-12T12:21:00-04:00,515.25,515.32,515.23,515.29,57883,515.2848,679,
SPY,1710260520000,2024-03-12T12:22:00-04:00,515.3,515.48,515.22,515.22,83473,515.3682,976,
SPY,1710260580000,2024-03-12T12:23:00-04:00,515.22,515.255,515.1,515.16,74825,515.1722,969,
SPY,1710260640000,2024-03-12T12:24:00-04:00,515.16,515.17,515.01,515.055,92290,515.0686,972,
SPY,1710260700000,2024-03-12T12:25:00-04:00,515.06,515.165,514.97,515.1187,113940,515.0851,1253,
SPY,1710260760000,2024-03-12T12:26:00-04:00,515.12,515.17,514.94,515.005,88674,515.034,981,
SPY,1710260820000,2024-03-12T12:27:00-04:00,515,515.13,514.99,515.1,64878,515.0803,702,
SPY,1710260880000,2024-03-12T12:28:00-04:00,515.12,515.14,514.96,515.0887,105028,515.0617,1024,
SPY,1710260940000,2024-03-12T12:29:00-04:00,515.085,515.12,515.01,515.09,74643,515.0577,731,
SPY,1710261000000,2024-03-12T12:30:00-04:00,515.095,515.14,515.005,515.005,55022,515.0656,759,
SPY,1710261060000,2024-03-12T12:31:00-04:00,515,515.1933,514.94,515.035,183376,515.1116,1008,
SPY,1710261120000,2024-03-12T12:32:00-04:00,515.035,515.07,514.96,515.04,51068,514.9988,661,
SPY,1710261180000,2024-03-12T12:33:00-04:00,515.03,515.03,514.89,514.9596,62585,514.9422,704,
SPY,1710261240000,2024-03-12T12:34:00-04:00,514.96,515.08,514.91,515.08,57255,514.9796,723,
SPY,1710261300000,2024-03-12T12:35:00-04:00,515.08,515.17,515.03,515.1699,90239,515.1028,998,
SPY,1710261360000,2024-03-12T12:36:00-04:00,515.16,515.1699,514.87,514.88,79184,514.9695,739,
SPY,1710261420000,2024-03-12T12:37:00-04:00,514.88,514.9,514.47,514.66,198347,514.6653,2213,
SPY,1710261480000,2024-03-12T12:38:00-04:00,514.68,514.68,514.35,514.66,168961,514.5041,1468,
SPY,1710261540000,2024-03-12T12:39:00-04:00,514.66,514.68,514.5,514.55,71534,514.5952,738,
SPY,1710261600000,2024-03-12T12:40:00-04:00,514.55,514.6,514.42,514.445,96581,514.5088,1044,
SPY,1710261660000,2024-03-12T12:41:00-04:00,514.44,514.5099,514.32,514.5,100582,514.402,1050,
SPY,1710261720000,2024-03-12T12:42:00-04:00,514.51,514.5401,514.43,514.4416,57997,514.4782,698,
SPY,1710261780000,2024-03-12T12:43:00-04:00,514.44,514.445,514.21,514.2487,83261,514.2853,889,
SPY,1710261840000,2024-03-12T12:44:00-04:00,514.24,514.3299,514.2,514.2601,74529,514.2782,809,
SPY,1710261900000,2024-03-12T12:45:00-04:00,514.27,514.27,513.55,513.865,559614,513.7927,5561,
SPY,1710261960000,2024-03-12T12:46:00-04:00,513.865,513.95,513.67,513.75,205539,513.8247,1934,
SPY,1710262020000,2024-03-12T12:47:00-04:00,513.73,513.98,513.69,513.94,192526,513.8768,1762,
SPY,1710262080000,2024-03-12T12:48:00-04:00,513.95,513.98,513.82,513.915,114933,513.9077,1225,
SPY,1710262140000,2024-03-12T12:49:00-04:00,513.91,514.14,513.81,514.05,147733,514.052,1436,
SPY,1710262200000,2024-03-12T12:50:00-04:00,514.06,514.15,513.97,514.14,60657,514.0541,747,
SPY,1710262260000,2024-03-12T12:51:00-04:00,514.1402,514.425,514.135,514.23,153380,514.3171,1568,
SPY,1710262320000,2024-03-12T12:52:00-04:00,514.24,514.32,514.1501,514.31,333265,511.9275,870,
SPY,1710262380000,2024-03-12T12:53:00-04:00,514.3,514.47,514.23,514.28,239101,514.3489,2435,
SPY,1710262440000,2024-03-12T12:54:00-04:00,514.29,514.48,514.29,514.4375,89995,514.4038,957,
SPY,1710262500000,2024-03-12T12:55:00-04:00,514.44,514.509,514.37,514.5,90615,514.4351,853,
SPY,1710262560000,2024-03-12T12:56:00-04:00,514.49,514.49,514.08,514.13,192680,514.232,1923,
SPY,1710262620000,2024-03-12T12:57:00-04:00,514.13,514.28,514.0708,514.22,107573,514.1751,996,
SPY,1710262680000,2024-03-12T12:58:00-04:00,514.2,514.33,514.0477,514.33,70179,514.1958,714,
SPY,1710262740000,2024-03-12T12:59:00-04:00,514.34,514.4699,514.34,514.4,65724,514.4117,542,
SPY,1710262800000,2024-03-12T13:00:00-04:00,514.41,514.57,514.33,514.57,90846,514.4473,1004,
SPY,1710262860000,2024-03-12T13:01:00-04:00,514.58,514.6612,514.14,514.18,198137,514.4212,1777,
SPY,1710262920000,2024-03-12T13:02:00-04:00,514.185,514.26,513.78,513.83,216284,514.0336,1942,
SPY,1710262980000,2024-03-12T13:03:00-04:00,513.835,514.25,513.835,514.03,88135,514.0466,1035,
SPY,1710263040000,2024-03-12T13:04:00-04:00,514.0204,514.14,514.005,514.06,49236,514.0734,594,
SPY,1710263100000,2024-03-12T13:05:00-04:00,514.07,514.22,513.82,513.86,75202,514.0359,898,
SPY,1710263160000,2024-03-12T13:06:00-04:00,513.88,514.05,513.79,514.05,102786,513.8853,970,
SPY,1710263220000,2024-03-12T13:07:00-04:00,514.06,514.17,513.9,513.9,85085,514.0794,917,
SPY,1710263280000,2024-03-12T13:08:00-04:00,513.9,513.985,513.67,513.7,131439,513.8078,1222,
SPY,1710263340000,2024-03-12T13:09:00-04:00,513.71,513.91,513.62,513.82,141268,513.7812,1561,
SPY,1710263400000,2024-03-12T13:10:00-04:00,513.83,513.83,513.7,513.73,61232,513.7456,713,
SPY,1710263460000,2024-03-12T13:11:00-04:00,513.735,513.9399,513.68,513.87,77717,513.849,785,
SPY,1710263520000,2024-03-12T13:12:00-04:00,513.87,514.05,513.82,513.97,81545,513.9706,1094,
SPY,1710263580000,2024-03-12T13:13:00-04:00,513.95,514.3,513.92,514.2006,93262,514.1248,1167,
SPY,1710263640000,2024-03-12T13:14:00-04:00,514.21,514.29,514.12,514.2899,88669,514.2274,910,
SPY,1710263700000,2024-03-12T13:15:00-04:00,514.29,514.32,514.18,514.25,71443,514.2489,856,
SPY,1710263760000,2024-03-12T13:16:00-04:00,514.25,514.535,514.1901,514.51,91327,514.3704,1050,
SPY,1710263820000,2024-03-12T13:17:00-04:00,514.51,514.55,514.38,514.51,77607,514.469,933,
SPY,1710263880000,2024-03-12T13:18:00-04:00,514.52,514.84,514.47,514.8,125525,514.7019,1469,
SPY,1710263940000,2024-03-12T13:19:00-04:00,514.79,515.0299,514.79,514.9987,135170,514.9172,1568,
SPY,1710264000000,2024-03-12T13:20:00-04:00,514.98,515.21,514.98,515.15,91914,515.0839,1143,
SPY,1710264060000,2024-03-12T13:21:00-04:00,515.17,515.41,515.16,515.36,131929,515.2844,1444,
SPY,1710264120000,2024-03-12T13:22:00-04:00,515.3501,515.3701,515.1906,515.25,132141,515.2809,1248,
SPY,1710264180000,2024-03-12T13:23:00-04:00,515.24,515.26,515.13,515.2,123301,515.1926,1174,
SPY,1710264240000,2024-03-12T13:24:00-04:00,515.2,515.32,515.16,515.24,80721,515.2356,879,
SPY,1710264300000,2024-03-12T13:25:00-04:00,515.24,515.43,515.24,515.35,131653,515.3149,1279,
